City,Colors Reported,Shape Reported,State,Time,sighting,Year
Fredericksburg,,TRIANGLE,VA,2011-10-03 22:30:00,1,2011
Sault Ste. Marie,,VARIOUS,MI,2011-10-03 22:30:00,1,2011
Fredericksburg,,FIREBALL,VA,2011-10-04 04:00:00,1,2011
Lee's Summit,,TRIANGLE,MO,2011-10-04 08:00:00,1,2011
Van Wert,,FIREBALL,OH,2011-10-04 19:30:00,1,2011
Independence,,TRIANGLE,MO,2011-10-04 20:00:00,1,2011
West Bloomfield,,OTHER,MI,2011-10-04 20:05:00,1,2011
Monroe City,RED BLUE,FLASH,MO,2011-10-04 22:00:00,1,2011
Philadelphia,,CIRCLE,PA,2011-10-04 23:00:00,1,2011
Cypress,,TRIANGLE,CA,2011-10-05 00:00:00,1,2011
Idaho Falls,,DISK,ID,2011-10-05 04:00:00,1,2011
Lyman,,FORMATION,ME,2011-10-05 05:10:00,1,2011
Oakville,ORANGE,,CT,2011-10-05 05:10:00,1,2011
Enid,,CIRCLE,OK,2011-10-05 06:00:00,1,2011
La Plata,,,MD,2011-10-05 06:00:00,1,2011
Boise,,,ID,2011-10-05 06:45:00,1,2011
Bremerton,,,WA,2011-10-05 17:00:00,1,2011
DeMotte-Roselawn,ORANGE,FORMATION,IN,2011-10-05 19:00:00,1,2011
Globe,,LIGHT,AZ,2011-10-05 19:00:00,1,2011
Miami,,SPHERE,FL,2011-10-05 19:00:00,1,2011
Garden City,ORANGE,FIREBALL,MI,2011-10-05 19:30:00,1,2011
Alexandria,,OTHER,VA,2011-10-05 19:40:00,1,2011
Kalaeloa,,DIAMOND,HI,2011-10-05 20:00:00,1,2011
Norwalk,,VARIOUS,CT,2011-10-05 20:00:00,1,2011
Rockton,,CONE,IL,2011-10-05 20:34:00,1,2011
Independence,ORANGE,CIRCLE,MO,2011-10-05 20:40:00,1,2011
Lake Elsinore,,CIRCLE,CA,2011-10-05 20:45:00,1,2011
Ganado,,OTHER,AZ,2011-10-05 21:00:00,1,2011
Auburn,,TRIANGLE,NY,2011-10-05 22:00:00,1,2011
Fresno,,FORMATION,CA,2011-10-05 22:30:00,1,2011
Moncks Corner,,FIREBALL,SC,2011-10-06 00:08:00,1,2011
Grants Pass,,CIRCLE,OR,2011-10-06 01:00:00,1,2011
Stillwater,,DISK,OK,2011-10-06 01:00:00,1,2011
Cincinnati,,LIGHT,OH,2011-10-06 01:45:00,1,2011
Newburgh,,LIGHT,IN,2011-10-06 02:12:00,1,2011
San Antonio,,LIGHT,TX,2011-10-06 04:49:00,1,2011
Buffalo,,OTHER,MO,2011-10-06 17:13:00,1,2011
Frederick,,SPHERE,MD,2011-10-06 17:45:00,1,2011
Tampa,GREEN,SPHERE,FL,2011-10-06 20:03:00,1,2011
Macon,,FIREBALL,GA,2011-10-06 20:35:00,1,2011
Tampa,GREEN,SPHERE,FL,2011-10-06 20:35:00,1,2011
Hampton,,OVAL,GA,2011-10-06 20:39:00,1,2011
LaGrange,RED,FIREBALL,GA,2011-10-06 20:41:00,1,2011
Flowery Branch,RED,CIRCLE,GA,2011-10-06 20:55:00,1,2011
Flowery Branch,RED,OVAL,GA,2011-10-06 20:55:00,1,2011
Bangs,,,TX,2011-10-06 21:00:00,1,2011
Bangs,,,TX,2011-10-06 21:00:00,1,2011
Davie,,LIGHT,FL,2011-10-06 22:00:00,1,2011
Ghent,,LIGHT,NY,2011-10-06 22:00:00,1,2011
San Diego,ORANGE,LIGHT,CA,2011-10-06 22:05:00,1,2011
Saint Petersburg,,CIRCLE,FL,2011-10-06 23:30:00,1,2011
Waldo,,,AR,2011-10-07 05:50:00,1,2011
High Bridge,,LIGHT,NJ,2011-10-07 06:15:00,1,2011
Jacksonville,ORANGE,FIREBALL,FL,2011-10-07 11:22:00,1,2011
Wilmington,,FLASH,DE,2011-10-07 13:00:00,1,2011
New Braunfels,BLUE,CIRCLE,TX,2011-10-07 13:30:00,1,2011
Staten Island,,OVAL,NY,2011-10-07 18:00:00,1,2011
Belvidere,,CHEVRON,IL,2011-10-07 20:30:00,1,2011
Warsaw,,,MO,2011-10-07 20:45:00,1,2011
West Hartford,RED,CHEVRON,CT,2011-10-07 20:45:00,1,2011
Louisville,,CIRCLE,KY,2011-10-07 21:00:00,1,2011
Topsail Beach,ORANGE,CIRCLE,NC,2011-10-07 21:00:00,1,2011
Lake Geneva,,SPHERE,WI,2011-10-07 21:35:00,1,2011
Burton,,LIGHT,MI,2011-10-07 22:00:00,1,2011
Murray,,OTHER,KY,2011-10-07 22:13:00,1,2011
Cleveland,,FIREBALL,OH,2011-10-07 23:36:00,1,2011
Fenton,,CIGAR,MI,2011-10-07 23:43:00,1,2011
Omaha,,TEARDROP,NE,2011-10-08 00:15:00,1,2011
Mukilteo,,FLASH,WA,2011-10-08 01:00:00,1,2011
St. Louis,,DIAMOND,MO,2011-10-08 01:09:00,1,2011
Knoxville,,OTHER,TN,2011-10-08 03:30:00,1,2011
Mount Pleasant,,LIGHT,SC,2011-10-08 06:30:00,1,2011
Kennewick,ORANGE,DISK,WA,2011-10-08 19:00:00,1,2011
Kennewick,ORANGE,VARIOUS,WA,2011-10-08 19:00:00,1,2011
Kennewick,ORANGE,DISK,WA,2011-10-08 19:07:00,1,2011
Binghamton,RED,LIGHT,NY,2011-10-08 19:53:00,1,2011
Binghamton,RED,,NY,2011-10-08 19:55:00,1,2011
Pasco,,LIGHT,WA,2011-10-08 19:55:00,1,2011
Midway,,SPHERE,PA,2011-10-08 20:00:00,1,2011
Onaway,,LIGHT,MI,2011-10-08 20:12:00,1,2011
Indianapolis,,TRIANGLE,IN,2011-10-08 20:15:00,1,2011
Gaithersburg,,SPHERE,MD,2011-10-08 21:00:00,1,2011
Whitpain Township,RED,FORMATION,PA,2011-10-08 21:00:00,1,2011
Portland,RED GREEN,,OR,2011-10-08 21:10:00,1,2011
Ford CIty,ORANGE,,PA,2011-10-08 21:15:00,1,2011
Peoria,ORANGE,,IL,2011-10-08 21:15:00,1,2011
Hilliard,RED,SPHERE,OH,2011-10-08 21:35:00,1,2011
Conway,,TEARDROP,AR,2011-10-08 21:40:00,1,2011
Snowmass VIllage,,CIRCLE,CO,2011-10-08 22:00:00,1,2011
Warrenton,,CHEVRON,VA,2011-10-08 22:00:00,1,2011
Warrenton,,FORMATION,VA,2011-10-08 22:00:00,1,2011
Wisconsin Dells,ORANGE,SPHERE,WI,2011-10-08 22:00:00,1,2011
Munith,BLUE,LIGHT,MI,2011-10-08 22:30:00,1,2011
Central,,TRIANGLE,VA,2011-10-08 23:00:00,1,2011
Lewis Center,ORANGE,TRIANGLE,OH,2011-10-08 23:30:00,1,2011
Redondo Beach,RED ORANGE,CIRCLE,CA,2011-10-08 23:58:00,1,2011
Davenport,,LIGHT,WA,2011-10-09 01:00:00,1,2011
Sherman Oaks,,CHEVRON,CA,2011-10-09 01:00:00,1,2011
Romney,RED BLUE,OTHER,WV,2011-10-09 01:30:00,1,2011
Clifton Heights,ORANGE,FIREBALL,PA,2011-10-09 03:00:00,1,2011
Forest Park,,OVAL,GA,2011-10-09 08:00:00,1,2011
Columbia,,FORMATION,CT,2011-10-09 17:20:00,1,2011
Prineville,RED,CIGAR,OR,2011-10-09 18:00:00,1,2011
Waukesha,ORANGE,DISK,WI,2011-10-09 18:15:00,1,2011
Salem,,,NH,2011-10-09 18:20:00,1,2011
New Bedford,,FIREBALL,MA,2011-10-09 18:42:00,1,2011
Memphis,,OTHER,TN,2011-10-09 18:45:00,1,2011
Coeymans,,LIGHT,NY,2011-10-09 19:00:00,1,2011
Center Barnstead,RED YELLOW,SPHERE,NH,2011-10-09 19:05:00,1,2011
Murfreesboro,,DISK,TN,2011-10-09 19:30:00,1,2011
New Bedford,ORANGE,CIRCLE,MA,2011-10-09 19:42:00,1,2011
Middletown,,FIREBALL,CT,2011-10-09 20:00:00,1,2011
New Bedford,ORANGE,FIREBALL,MA,2011-10-09 20:00:00,1,2011
West Ossipee,,LIGHT,NH,2011-10-09 20:00:00,1,2011
Longview,,LIGHT,WA,2011-10-09 20:30:00,1,2011
Rockford,,FIREBALL,IL,2011-10-09 22:26:00,1,2011
River Falls,YELLOW,FIREBALL,WI,2011-10-09 22:56:00,1,2011
Plantation,,OTHER,FL,2011-10-09 23:00:00,1,2011
Staten Island,,OTHER,NY,2011-10-09 23:00:00,1,2011
Troy,GREEN,TRIANGLE,NY,2011-10-10 00:00:00,1,2011
Farmington,RED,CIRCLE,NM,2011-10-10 01:00:00,1,2011
Prescott Valley,,OTHER,AZ,2011-10-10 02:00:00,1,2011
Ashville,,CIRCLE,NY,2011-10-10 10:30:00,1,2011
North Kingstown,,OVAL,RI,2011-10-10 14:30:00,1,2011
Groton,,DISK,CT,2011-10-10 15:00:00,1,2011
Peabody-Saugus,,FLASH,MA,2011-10-10 18:15:00,1,2011
Mechanicsville,ORANGE,LIGHT,VA,2011-10-10 19:00:00,1,2011
Murfeesboro,,,TN,2011-10-10 19:30:00,1,2011
Middletown,ORANGE,FIREBALL,CT,2011-10-10 20:00:00,1,2011
Lakewood,,FIREBALL,OH,2011-10-10 21:00:00,1,2011
York,,CIRCLE,PA,2011-10-10 21:00:00,1,2011
North Platte,,CIRCLE,NE,2011-10-10 21:55:00,1,2011
Waynesville,,TRIANGLE,OH,2011-10-10 23:00:00,1,2011
Omaha,,CHEVRON,IL,2011-10-11 03:15:00,1,2011
Henderson,,OTHER,NV,2011-10-11 08:40:00,1,2011
Cedar City,,LIGHT,UT,2011-10-11 15:00:00,1,2011
Des Moines,,LIGHT,IA,2011-10-11 19:40:00,1,2011
New Bedford,RED ORANGE,CIRCLE,MA,2011-10-11 19:42:00,1,2011
Monroe,,,CT,2011-10-11 21:00:00,1,2011
Holden Beach,ORANGE,CIRCLE,NC,2011-10-11 21:10:00,1,2011
Harrodsburg,,,KY,2011-10-11 23:23:00,1,2011
Waco,,VARIOUS,TX,2011-10-12 17:11:00,1,2011
Seaford,,FIREBALL,DE,2011-10-12 19:00:00,1,2011
Whitesburg,RED BLUE,CIRCLE,TN,2011-10-12 19:40:00,1,2011
Ocean Isle Beach,,LIGHT,NC,2011-10-12 20:00:00,1,2011
St. George,,DISK,UT,2011-10-12 20:00:00,1,2011
Charleston,,,SC,2011-10-12 20:07:00,1,2011
San Antonio,BLUE,TRIANGLE,TX,2011-10-12 21:00:00,1,2011
Zortman,YELLOW,LIGHT,MT,2011-10-12 21:00:00,1,2011
Highway 95,,,NV,2011-10-13 00:00:00,1,2011
Norman,RED ORANGE,OVAL,OK,2011-10-13 01:36:00,1,2011
Newark,,LIGHT,NJ,2011-10-13 03:30:00,1,2011
Wilmington,,,OH,2011-10-13 15:00:00,1,2011
Merriam,,TRIANGLE,KS,2011-10-13 19:20:00,1,2011
Boiling Springs,,TRIANGLE,SC,2011-10-13 19:56:00,1,2011
Boiling Springs,,FORMATION,SC,2011-10-13 20:00:00,1,2011
North Myrtle Beach,ORANGE YELLOW,,SC,2011-10-13 20:21:00,1,2011
Avon,ORANGE,FIREBALL,NC,2011-10-13 20:30:00,1,2011
Gurley,,DIAMOND,AL,2011-10-13 20:38:00,1,2011
Surfside Beach,,LIGHT,SC,2011-10-13 21:00:00,1,2011
Atlantic Coast,,OTHER,NV,2011-10-13 22:00:00,1,2011
Myrtle Beach,ORANGE,CIRCLE,SC,2011-10-13 22:26:00,1,2011
Homestead,,SPHERE,FL,2011-10-13 23:38:00,1,2011
Blackjack,,LIGHT,MO,2011-10-14 00:00:00,1,2011
Cibecue,YELLOW,LIGHT,AZ,2011-10-14 00:00:00,1,2011
Corcoran,,CIRCLE,MN,2011-10-14 00:00:00,1,2011
Ringgold,RED,,GA,2011-10-14 00:00:00,1,2011
Oldsmar,,TRIANGLE,FL,2011-10-14 01:30:00,1,2011
Carterville,,OTHER,MO,2011-10-14 02:30:00,1,2011
Carterville,,OTHER,MO,2011-10-14 02:30:00,1,2011
Falls Twp,,FORMATION,PA,2011-10-14 05:00:00,1,2011
Whitakers,RED,TRIANGLE,NC,2011-10-14 05:00:00,1,2011
Scottsdale,,TRIANGLE,AZ,2011-10-14 05:30:00,1,2011
Elmer,RED GREEN,TRIANGLE,NJ,2011-10-14 09:42:00,1,2011
Honolulu,BLUE,TRIANGLE,HI,2011-10-14 10:00:00,1,2011
Coral Springs,,OTHER,FL,2011-10-14 10:30:00,1,2011
San Bernardino,,SPHERE,CA,2011-10-14 13:30:00,1,2011
Sierra Vista,,OTHER,AZ,2011-10-14 17:00:00,1,2011
Ocala,,CYLINDER,FL,2011-10-14 17:45:00,1,2011
El Paso,,CIRCLE,TX,2011-10-14 18:00:00,1,2011
Strawberry,,FLASH,AZ,2011-10-14 18:30:00,1,2011
Ellisville,ORANGE,,MS,2011-10-14 19:30:00,1,2011
Golden Valley,,OVAL,AZ,2011-10-14 19:41:00,1,2011
Golden Valley,,OVAL,AZ,2011-10-14 19:41:00,1,2011
Clinton Township,ORANGE,OVAL,MI,2011-10-14 19:45:00,1,2011
Wendover,,VARIOUS,UT,2011-10-14 20:30:00,1,2011
Eufaula,RED,LIGHT,AL,2011-10-14 20:35:00,1,2011
Holbrook,,OTHER,AZ,2011-10-14 21:20:00,1,2011
Sebring,,LIGHT,OH,2011-10-14 22:00:00,1,2011
no data,GREEN,LIGHT,NV,2011-10-14 22:30:00,1,2011
Tempe,YELLOW,SPHERE,AZ,2011-10-14 22:30:00,1,2011
York,,TRIANGLE,PA,2011-10-14 22:30:00,1,2011
Ft. Riley,,OTHER,KS,2011-10-14 23:30:00,1,2011
Largo,,CIRCLE,MD,2011-10-15 02:00:00,1,2011
Reistville,GREEN,SPHERE,PA,2011-10-15 08:00:00,1,2011
Valley,,LIGHT,NE,2011-10-15 09:30:00,1,2011
"Maplewood,",,DISK,MN,2011-10-15 13:30:00,1,2011
Holts Summit,,DISK,MO,2011-10-15 16:45:00,1,2011
Canandaigua,,CIRCLE,NY,2011-10-15 17:00:00,1,2011
Eugene,,LIGHT,OR,2011-10-15 18:00:00,1,2011
Columbia,,LIGHT,SC,2011-10-15 19:00:00,1,2011
Toney,RED,CIRCLE,AL,2011-10-15 19:00:00,1,2011
Lancaster,,CIRCLE,PA,2011-10-15 19:20:00,1,2011
Fresno,,OVAL,CA,2011-10-15 19:30:00,1,2011
Grand Junction,,RECTANGLE,CO,2011-10-15 20:00:00,1,2011
Muscatine,,TRIANGLE,IA,2011-10-15 20:05:00,1,2011
St. Petersburg,,LIGHT,FL,2011-10-15 20:20:00,1,2011
Douglas,,CHEVRON,GA,2011-10-15 20:29:00,1,2011
Absecon,,TRIANGLE,NJ,2011-10-15 20:30:00,1,2011
Anson,,VARIOUS,TX,2011-10-15 20:30:00,1,2011
Buckeye,,OTHER,AZ,2011-10-15 21:20:00,1,2011
Glendora,,LIGHT,CA,2011-10-15 21:30:00,1,2011
Glendora,YELLOW,LIGHT,CA,2011-10-15 21:30:00,1,2011
Sugar Grove,,LIGHT,IL,2011-10-15 21:49:00,1,2011
Salt Lake City,,LIGHT,UT,2011-10-15 22:00:00,1,2011
St. Louis,,FIREBALL,MO,2011-10-15 23:00:00,1,2011
Savannah,GREEN,CIRCLE,GA,2011-10-15 23:15:00,1,2011
Bridgewater,,FIREBALL,NJ,2011-10-16 01:30:00,1,2011
Orlando,,CYLINDER,FL,2011-10-16 06:30:00,1,2011
Surfside Beach,,OVAL,SC,2011-10-16 08:07:00,1,2011
Gainesville,,DISK,GA,2011-10-16 11:40:00,1,2011
North Wilkesboro,,TRIANGLE,NC,2011-10-16 13:00:00,1,2011
Salt Flats,,OVAL,UT,2011-10-16 15:00:00,1,2011
Rosamond,,SPHERE,CA,2011-10-16 18:08:00,1,2011
Saugus,,DIAMOND,MA,2011-10-16 19:00:00,1,2011
Omaha,ORANGE,,NE,2011-10-16 19:30:00,1,2011
Matteson,RED BLUE,CIRCLE,IL,2011-10-16 19:45:00,1,2011
East Berlin,RED,TRIANGLE,PA,2011-10-16 20:20:00,1,2011
Fort Wayne,,CIRCLE,IN,2011-10-16 20:30:00,1,2011
Slidell,,OVAL,LA,2011-10-16 20:45:00,1,2011
Cedar City,,,UT,2011-10-16 21:00:00,1,2011
Athens,,LIGHT,GA,2011-10-16 21:30:00,1,2011
Palmer Lake,,CHEVRON,CO,2011-10-16 21:45:00,1,2011
Clinton,,CIRCLE,MS,2011-10-16 22:00:00,1,2011
Greensboro,ORANGE,,NC,2011-10-16 22:00:00,1,2011
Springdale,,OVAL,AR,2011-10-16 22:30:00,1,2011
West Valley,,CIRCLE,UT,2011-10-17 06:15:00,1,2011
Manchester,,CIRCLE,CT,2011-10-17 07:15:00,1,2011
Big Sky,RED GREEN BLUE,TRIANGLE,MT,2011-10-17 15:00:00,1,2011
Cocoa Beach,,SPHERE,FL,2011-10-17 16:00:00,1,2011
Harrington,,LIGHT,WA,2011-10-17 18:42:00,1,2011
Jacksonville,,LIGHT,FL,2011-10-17 19:00:00,1,2011
Gilroy,,LIGHT,CA,2011-10-17 19:25:00,1,2011
Santa Rosa,,LIGHT,CA,2011-10-17 19:28:00,1,2011
Eugene,,LIGHT,OR,2011-10-17 19:35:00,1,2011
El Dorado Hills,BLUE,VARIOUS,CA,2011-10-17 19:45:00,1,2011
New Lenox,,DISK,IL,2011-10-17 19:45:00,1,2011
Frisco,,OVAL,NC,2011-10-17 20:00:00,1,2011
Leland,,FORMATION,NC,2011-10-17 20:00:00,1,2011
Baca Grande,,LIGHT,CO,2011-10-17 20:10:00,1,2011
Orlando,,OVAL,FL,2011-10-17 20:58:00,1,2011
Washington,,TRIANGLE,MI,2011-10-17 21:20:00,1,2011
Center Moriches,RED,TRIANGLE,NY,2011-10-17 21:30:00,1,2011
Temple,,TRIANGLE,TX,2011-10-17 21:30:00,1,2011
Waynesboro,,LIGHT,PA,2011-10-17 21:40:00,1,2011
Liberty,RED ORANGE,LIGHT,NC,2011-10-17 21:45:00,1,2011
West Walworth,,,NY,2011-10-17 23:00:00,1,2011
Katy,,DISK,TX,2011-10-18 00:00:00,1,2011
Portland,,FORMATION,OR,2011-10-18 00:15:00,1,2011
Baylis,,OTHER,IL,2011-10-18 01:40:00,1,2011
Queen Creek,RED BLUE,CYLINDER,AZ,2011-10-18 03:15:00,1,2011
Burwell,,SPHERE,NE,2011-10-18 03:30:00,1,2011
Chesapeake,,LIGHT,VA,2011-10-18 05:00:00,1,2011
Pasadena,,LIGHT,MD,2011-10-18 06:00:00,1,2011
Havre de Grace,,SPHERE,MD,2011-10-18 07:30:00,1,2011
Shelbyville,,OVAL,TN,2011-10-18 15:13:00,1,2011
Country Club Hills,,DISK,IL,2011-10-18 19:00:00,1,2011
Knoxville,BLUE,OVAL,TN,2011-10-18 20:00:00,1,2011
Morris,,OTHER,IL,2011-10-18 20:15:00,1,2011
Dupont,,FORMATION,WA,2011-10-18 20:20:00,1,2011
Glendale,,TRIANGLE,AZ,2011-10-18 20:35:00,1,2011
Coburg,RED GREEN,TRIANGLE,OR,2011-10-18 21:30:00,1,2011
Bothell,,DISK,WA,2011-10-18 22:15:00,1,2011
San Francisco,,FIREBALL,CA,2011-10-18 23:15:00,1,2011
Turlock,,FIREBALL,CA,2011-10-18 23:55:00,1,2011
Denver,,FORMATION,CO,2011-10-19 01:54:00,1,2011
Renner,,FLASH,SD,2011-10-19 02:00:00,1,2011
Denver,,FIREBALL,CO,2011-10-19 02:25:00,1,2011
Lennox,,,SD,2011-10-19 03:20:00,1,2011
Hinsdale,,FIREBALL,MA,2011-10-19 06:40:00,1,2011
Orlando,,VARIOUS,FL,2011-10-19 06:47:00,1,2011
Las Vegas,,DISK,NV,2011-10-19 18:45:00,1,2011
San Francisco,,LIGHT,CA,2011-10-19 19:30:00,1,2011
Maricopa,,OTHER,AZ,2011-10-19 20:37:00,1,2011
Brown City,,SPHERE,MI,2011-10-19 21:00:00,1,2011
Louisville,,LIGHT,CO,2011-10-19 22:15:00,1,2011
Loveland,,CIGAR,CO,2011-10-19 22:15:00,1,2011
Eagle mountain,,OTHER,TX,2011-10-19 22:56:00,1,2011
Chicago,,,IL,2011-10-19 23:30:00,1,2011
Pasco,,FORMATION,WA,2011-10-19 23:30:00,1,2011
Katy,,DISK,TX,2011-10-20 00:00:00,1,2011
Uncasville,,,CT,2011-10-20 00:00:00,1,2011
Seguin,RED YELLOW,OTHER,TX,2011-10-20 00:02:00,1,2011
Boston,RED,LIGHT,MA,2011-10-20 00:30:00,1,2011
Jamaica,,FLASH,NY,2011-10-20 01:00:00,1,2011
Grand prairie,,OTHER,TX,2011-10-20 02:00:00,1,2011
Allentown,YELLOW,RECTANGLE,PA,2011-10-20 07:30:00,1,2011
Dania Beach,,OVAL,FL,2011-10-20 09:30:00,1,2011
Mays Landing,,OTHER,NJ,2011-10-20 15:00:00,1,2011
Mansfield,GREEN,FLASH,MA,2011-10-20 19:00:00,1,2011
Nacogdoches,,LIGHT,TX,2011-10-20 20:00:00,1,2011
St. Augustine,,CIRCLE,FL,2011-10-20 20:00:00,1,2011
Virgnia Beach,,TRIANGLE,VA,2011-10-20 20:00:00,1,2011
Penn Valley,,TRIANGLE,CA,2011-10-20 20:30:00,1,2011
Clermont,GREEN,LIGHT,FL,2011-10-20 20:32:00,1,2011
Foxboro,GREEN,LIGHT,MA,2011-10-20 21:00:00,1,2011
St. Petersburg Causeway,,OTHER,FL,2011-10-20 21:00:00,1,2011
Muscatine,YELLOW,LIGHT,IA,2011-10-20 21:15:00,1,2011
Orange Beach,,CIRCLE,AL,2011-10-20 21:15:00,1,2011
Sunrise,,DISK,FL,2011-10-20 21:15:00,1,2011
Cove City,,OVAL,NC,2011-10-20 21:30:00,1,2011
Trumbull,,FIREBALL,CT,2011-10-20 21:30:00,1,2011
Plano,,TRIANGLE,TX,2011-10-20 23:00:00,1,2011
Oakland,,SPHERE,CA,2011-10-21 00:00:00,1,2011
Northridge,ORANGE,TRIANGLE,CA,2011-10-21 06:00:00,1,2011
Seattle,,,WA,2011-10-21 06:59:00,1,2011
Alsip,,CIRCLE,IL,2011-10-21 07:10:00,1,2011
Granton,,LIGHT,WI,2011-10-21 07:35:00,1,2011
Burnsville,,LIGHT,NC,2011-10-21 08:00:00,1,2011
Burnsville,,LIGHT,NC,2011-10-21 10:00:00,1,2011
Louisville,ORANGE,VARIOUS,KY,2011-10-21 10:00:00,1,2011
Ardmore,RED,OVAL,OK,2011-10-21 12:00:00,1,2011
Emeryville,,FORMATION,CA,2011-10-21 17:59:00,1,2011
Lee's Summit,,TRIANGLE,MO,2011-10-21 18:54:00,1,2011
Pelham,,CIRCLE,AL,2011-10-21 19:00:00,1,2011
Boone,RED,OTHER,NC,2011-10-21 19:25:00,1,2011
Ardmore,,LIGHT,AL,2011-10-21 19:30:00,1,2011
Hulett,,LIGHT,WY,2011-10-21 19:30:00,1,2011
Baytown,,LIGHT,TX,2011-10-21 19:40:00,1,2011
Boone,RED,LIGHT,NC,2011-10-21 20:00:00,1,2011
East Orange,,FORMATION,NJ,2011-10-21 20:00:00,1,2011
Buffalo,,OVAL,MN,2011-10-21 20:35:00,1,2011
Anchorage,,CIRCLE,AK,2011-10-21 21:00:00,1,2011
Monterey,,CHEVRON,CA,2011-10-21 21:00:00,1,2011
Skippers,RED,LIGHT,VA,2011-10-21 21:02:00,1,2011
Indianapolis,,CIRCLE,IN,2011-10-21 22:00:00,1,2011
Maricopa,,TRIANGLE,AZ,2011-10-21 22:00:00,1,2011
Radcliff,,CIRCLE,KY,2011-10-21 22:00:00,1,2011
Renton,,DIAMOND,WA,2011-10-21 22:20:00,1,2011
Rockport,,VARIOUS,TX,2011-10-21 22:30:00,1,2011
Colby,,SPHERE,KS,2011-10-21 22:47:00,1,2011
Florence,,TEARDROP,KY,2011-10-21 23:45:00,1,2011
Waldenburg,,TRIANGLE,AR,2011-10-22 01:50:00,1,2011
Wausau,,OVAL,WI,2011-10-22 03:15:00,1,2011
St. Clair,,,MO,2011-10-22 06:15:00,1,2011
Jasonvill,,LIGHT,IN,2011-10-22 08:10:00,1,2011
Boyce,,OVAL,VA,2011-10-22 08:22:00,1,2011
Los Angeles,,SPHERE,CA,2011-10-22 09:20:00,1,2011
Los Angeles,,SPHERE,CA,2011-10-22 09:20:00,1,2011
Miami,,CIRCLE,FL,2011-10-22 09:47:00,1,2011
Ojai,,,CA,2011-10-22 14:05:00,1,2011
Ventura County,RED,FIREBALL,CA,2011-10-22 14:15:00,1,2011
Chickamauga,,,GA,2011-10-22 14:59:00,1,2011
Seattle,,OTHER,WA,2011-10-22 15:00:00,1,2011
Jacksonville,,CIRCLE,FL,2011-10-22 16:00:00,1,2011
Madison Heights,,OVAL,VA,2011-10-22 19:10:00,1,2011
Madison Heights,,SPHERE,VA,2011-10-22 19:10:00,1,2011
Oakland,,TRIANGLE,CA,2011-10-22 19:30:00,1,2011
Vicksburg,,CIRCLE,MS,2011-10-22 19:45:00,1,2011
Loveland,,TRIANGLE,CO,2011-10-22 19:47:00,1,2011
Evergreen Park,,LIGHT,IL,2011-10-22 19:50:00,1,2011
Centerport,ORANGE,SPHERE,NY,2011-10-22 20:00:00,1,2011
Honolulu,,LIGHT,HI,2011-10-22 20:05:00,1,2011
Jasonvill,,LIGHT,IN,2011-10-22 20:10:00,1,2011
West Columbia,,LIGHT,SC,2011-10-22 20:30:00,1,2011
Crown Point,,CIRCLE,IN,2011-10-22 20:45:00,1,2011
Webster,,SPHERE,MA,2011-10-22 20:45:00,1,2011
Fox Lake,,FIREBALL,IL,2011-10-22 21:00:00,1,2011
West Milton,,LIGHT,OH,2011-10-22 21:15:00,1,2011
Pittsburgh,BLUE,,PA,2011-10-22 21:45:00,1,2011
Windber,,FIREBALL,PA,2011-10-22 21:57:00,1,2011
West Columbia,,FORMATION,SC,2011-10-22 22:00:00,1,2011
Amarillo,,,TX,2011-10-22 22:20:00,1,2011
mile marker 41 garden state parkway,,FIREBALL,NJ,2011-10-22 22:30:00,1,2011
East Hanover,,LIGHT,NJ,2011-10-22 22:45:00,1,2011
Sterling,ORANGE,CHEVRON,VA,2011-10-22 23:00:00,1,2011
Litchfield,,TRIANGLE,NH,2011-10-22 23:25:00,1,2011
Fairfield,,CHEVRON,CA,2011-10-23 00:00:00,1,2011
Fort Collins,,OTHER,CO,2011-10-23 00:00:00,1,2011
Shrewsbury,,CIRCLE,NJ,2011-10-23 00:00:00,1,2011
Webster,ORANGE,LIGHT,MA,2011-10-23 00:20:00,1,2011
Louisville,,CIRCLE,KY,2011-10-23 01:00:00,1,2011
Alamo,,TRIANGLE,TN,2011-10-23 01:30:00,1,2011
Hammond,,EGG,IN,2011-10-23 02:00:00,1,2011
California,,CIRCLE,MO,2011-10-23 03:10:00,1,2011
Newington,,CIRCLE,CT,2011-10-23 06:15:00,1,2011
Gastonia,,,NC,2011-10-23 06:30:00,1,2011
Center City,,,TX,2011-10-23 07:05:00,1,2011
Gatesville,,FLASH,TX,2011-10-23 07:05:00,1,2011
Whitehall,ORANGE,LIGHT,PA,2011-10-23 08:15:00,1,2011
San Francisco,,OTHER,CA,2011-10-23 10:00:00,1,2011
Berwyn,GREEN,CIRCLE,PA,2011-10-23 11:00:00,1,2011
Phoenix,,,AZ,2011-10-23 12:15:00,1,2011
El Paso,,LIGHT,TX,2011-10-23 13:00:00,1,2011
Creve Coeur,,DISK,MO,2011-10-23 13:30:00,1,2011
Willard,,CIGAR,NC,2011-10-23 15:00:00,1,2011
Honolulu,,CYLINDER,HI,2011-10-23 17:50:00,1,2011
New Orleans,,CYLINDER,LA,2011-10-23 19:00:00,1,2011
Portage,YELLOW,DIAMOND,IN,2011-10-23 19:00:00,1,2011
Tacoma,,,WA,2011-10-23 19:05:00,1,2011
Jackson,,SPHERE,NJ,2011-10-23 19:30:00,1,2011
